Filename,Porosity,Active_Material,CBD_Fraction,Tau_Pores_Only,Tau_Combined,CBD_Penalty
nmc-1-cal-withcbd-w099-binarized.tif,0.35891358410134644,0.501075843027756,0.14001057287089755,2.735854148864746,1.5334138870239258,1.2024402618408203
nmc-1-uncal-withcbd-w099-binarized.tif,0.46614605204221604,0.4128645064727831,0.12098944148500082,2.0069148540496826,1.3762686252593994,0.6306462287902832
nmc-2-cal-withcbd-w099-binarized.tif,0.36541951358203945,0.49439523650186173,0.14018524991609876,2.9707717895507812,1.7209510803222656,1.2498207092285156
nmc-2-uncal-withcbd-w099-binarized.tif,0.5059828169300219,0.3827336636601647,0.1112835194098134,1.9722713232040405,1.4292161464691162,0.5430551767349243
nmc-3-cal-withcbd-w099-binarized.tif,0.36567109383435914,0.49411679647704493,0.14021210968859593,2.985747814178467,1.6883444786071777,1.297403335571289
nmc-3-uncal-withcbd-w099-binarized.tif,0.466550432127497,0.4126963265016439,0.12075324137085909,2.0840649604797363,1.4505245685577393,0.6335403919219971
nmc-4-cal-withcbd-w099-binarized.tif,0.3171164258771568,0.533187692680764,0.14969588144207915,3.5673463344573975,1.9141979217529297,1.6531484127044678
